source_index,bout_key,fly_id,split,frames,seconds,path_mm,net_displacement_mm,mean_path_speed_mm_s,cycles_T1L,cycles_T1R,cycles_T2L,cycles_T2R,cycles_T3L,cycles_T3R
196,bout_0196,session7/2025_10_13_12_33_18,test,276,0.34375,4.906180381774902,4.787423133850098,14.272524746981533,2,2,3,2,3,3
197,bout_0197,session7/2025_10_13_12_33_18,test,393,0.49,4.402311325073242,4.102509498596191,8.984308826680087,3,2,2,3,3,5
198,bout_0198,session7/2025_10_13_12_33_18,test,480,0.59875,6.869607448577881,6.330563068389893,11.473248348355542,4,4,6,4,5,4
199,bout_0199,session7/2025_10_13_12_33_18,test,455,0.5675,6.167973518371582,5.225992202758789,10.868675803297942,4,3,4,3,3,3
200,bout_0200,session7/2025_10_13_12_33_18,test,449,0.56,3.6772968769073486,3.346108913421631,6.566601565905979,2,3,3,2,4,2
201,bout_0201,session7/2025_10_13_12_33_18,test,1049,1.31,11.12695026397705,7.9730753898620605,8.49385516334126,7,6,6,7,6,6
202,bout_0202,session7/2025_10_13_12_33_18,test,500,0.62375,4.905848503112793,4.469048500061035,7.865087780541551,3,3,3,3,4,2
203,bout_0203,session7/2025_10_13_12_33_18,test,228,0.28375,3.548448085784912,3.342306137084961,12.505543914660484,2,1,2,2,2,2
204,bout_0204,session7/2025_10_13_12_33_18,test,337,0.42,6.287274360656738,5.886450290679932,14.96970085870652,3,3,3,3,3,3
205,bout_0205,session7/2025_10_13_12_33_18,test,477,0.595,11.69210147857666,10.709166526794434,19.650590720296908,5,6,6,5,5,6
206,bout_0206,session7/2025_10_13_12_33_18,test,611,0.7625,7.214684963226318,6.4307756423950195,9.461881918985336,4,4,4,4,4,4
207,bout_0207,session7/2025_10_13_12_33_18,test,728,0.90875,14.157893180847168,13.6174898147583,15.579524820739664,7,6,7,7,7,7
208,bout_0208,session7/2025_10_13_12_33_18,test,569,0.71,7.962316513061523,7.193180561065674,11.214530300086654,4,5,5,4,4,5
209,bout_0209,session7/2025_10_13_12_33_18,test,1341,1.675,14.008526802062988,11.447004318237305,8.363299583321187,9,9,8,8,8,6
210,bout_0210,session7/2025_10_13_12_33_18,test,304,0.37875,4.067806243896484,3.7936384677886963,10.740082492135933,2,3,2,2,2,2
211,bout_0211,session7/2025_10_13_12_33_18,test,570,0.71125,6.260321617126465,5.537254333496094,8.801858161161988,4,6,4,4,5,2
212,bout_0212,session7/2025_10_13_12_33_18,test,891,1.1125,10.983253479003906,9.9640531539917,9.872587396857444,6,6,7,6,5,7
213,bout_0213,session7/2025_10_13_12_33_18,test,1004,1.25375,9.196722984313965,6.129155158996582,7.335372270639255,7,5,6,6,5,6
214,bout_0214,session7/2025_10_13_12_33_18,test,434,0.54125,6.610540390014648,5.890789985656738,12.213469542752238,3,4,4,3,3,3
215,bout_0215,session7/2025_10_13_12_33_18,test,381,0.475,3.7328765392303467,3.1922099590301514,7.8586874510112565,2,3,2,2,3,2
216,bout_0216,session7/2025_10_13_12_33_18,test,535,0.6675,11.5803804397583,11.375053405761719,17.34888455394502,6,5,5,6,6,5
217,bout_0217,session7/2025_10_13_12_33_18,test,790,0.98625,5.3695292472839355,4.451256275177002,5.4443896043436615,3,3,3,3,3,4
218,bout_0218,session7/2025_10_13_12_33_18,test,1109,1.385,8.537764549255371,6.827395439147949,6.16445093809052,6,6,5,6,8,4
219,bout_0219,session7/2025_10_13_12_33_18,test,848,1.05875,8.636035919189453,7.755760192871094,8.156822591914477,6,5,5,6,4,5
220,bout_0220,session7/2025_10_13_12_33_18,test,550,0.68625,6.254400253295898,5.361014366149902,9.113880150522256,5,6,4,4,4,4
221,bout_0221,session7/2025_10_13_12_33_18,test,338,0.42125,4.259106159210205,3.967759609222412,10.11063776667111,3,2,2,3,3,2
222,bout_0222,session7/2025_10_13_12_33_18,test,502,0.62625,7.938392639160156,7.645464897155762,12.67607607051522,4,4,4,4,4,4
223,bout_0223,session7/2025_10_13_12_33_18,test,350,0.43625,5.655707359313965,5.494779586791992,12.964372170347197,3,3,3,3,3,2
224,bout_0224,session7/2025_10_13_12_33_18,test,432,0.53875,5.9222517013549805,5.775478363037109,10.992578563999965,4,3,3,4,4,5
225,bout_0225,session7/2025_10_13_12_33_18,test,323,0.4025,6.319911479949951,6.134765148162842,15.701643428447083,3,4,4,3,3,2
226,bout_0226,session7/2025_10_13_12_33_18,test,360,0.44875,6.1109819412231445,5.932523250579834,13.617787055650462,3,3,3,3,3,3
227,bout_0227,session7/2025_10_13_12_33_18,test,307,0.3825,5.6968841552734375,5.523974895477295,14.893814785028594,3,3,3,3,3,3
228,bout_0228,session7/2025_10_13_12_33_18,test,1024,1.27875,15.445404052734375,13.832181930541992,12.078517343291788,10,9,9,10,8,9
229,bout_0229,session7/2025_10_13_12_33_18,test,295,0.3675,4.59464168548584,4.05383825302124,12.50242635506351,2,3,3,2,2,3
230,bout_0230,session7/2025_10_13_12_33_18,test,419,0.5225,6.2087721824646,5.279922008514404,11.88281757409493,3,4,4,3,3,4
231,bout_0231,session7/2025_10_13_12_33_18,test,397,0.495,5.665368556976318,4.771622657775879,11.445189003992562,3,4,4,4,3,3
232,bout_0232,session7/2025_10_13_12_33_18,test,158,0.19625,4.389942169189453,4.270016670227051,22.369132072302946,2,2,2,2,2,2
233,bout_0233,session7/2025_10_13_12_33_18,test,362,0.45125,5.544780731201172,5.040635585784912,12.28760272842365,3,4,3,3,3,3
234,bout_0234,Session7/2025_10_13_18_35_49,train,342,0.42625,4.889906883239746,4.322855472564697,11.471922306720812,4,3,3,2,2,3
235,bout_0235,Session7/2025_10_13_18_35_49,train,235,0.2925,5.7102370262146,5.5070414543151855,19.52217786740034,4,3,2,3,3,2
236,bout_0236,Session7/2025_10_13_18_35_49,train,416,0.51875,5.091125965118408,4.280932426452637,9.8142187279391,4,2,6,4,3,3
237,bout_0237,Session7/2025_10_13_18_35_49,train,274,0.34125,5.229461669921875,4.906034469604492,15.324429801968865,2,4,4,3,3,3
238,bout_0238,Session7/2025_10_13_18_35_49,train,374,0.46625,5.3730244636535645,4.846212387084961,11.5239130587744,3,3,3,3,3,3
239,bout_0239,Session7/2025_10_13_18_35_49,train,370,0.46125,14.068195343017578,13.34698486328125,30.500152505187163,5,6,6,5,6,6
240,bout_0240,Session7/2025_10_13_18_35_49,train,401,0.5,5.267250061035156,4.801490306854248,10.534500122070312,3,2,3,3,2,4
241,bout_0241,Session7/2025_10_13_18_35_49,train,497,0.62,10.584218978881836,9.342748641967773,17.07132093368038,5,6,6,5,7,5
242,bout_0242,Session10/2026_03_02_12_54_26,train,284,0.35375,5.80733585357666,5.684314250946045,16.4164971125842,3,4,4,2,3,3
243,bout_0243,Session10/2026_03_02_12_54_26,train,602,0.75125,9.686315536499023,8.028903007507324,12.893598051912178,5,5,4,7,4,5
244,bout_0244,Session10/2026_03_02_12_54_26,train,411,0.5125,7.282623291015625,5.775340557098389,14.209996665396343,3,4,3,3,3,3
245,bout_0245,Session10/2026_03_02_12_54_26,train,334,0.41625,8.275768280029297,7.793641090393066,19.88172559766798,3,4,4,3,3,4
246,bout_0246,Session10/2026_03_02_12_54_26,train,328,0.40875,7.200345993041992,6.8108720779418945,17.615525365240348,4,4,4,4,3,5
247,bout_0247,Session10/2026_03_02_12_54_26,train,158,0.19625,4.760241508483887,4.620056629180908,24.256007686542098,2,2,2,2,2,2
248,bout_0248,Session10/2026_03_02_12_54_26,train,170,0.21125,5.3123393058776855,5.133561611175537,25.147168311847032,2,3,2,2,2,2
249,bout_0249,Session10/2026_03_02_12_54_26,train,414,0.51625,11.065927505493164,10.069818496704102,21.435210664393537,5,6,5,6,6,5
250,bout_0250,Session10/2026_03_02_12_54_26,train,323,0.4025,8.878604888916016,7.791961193084717,22.058645686747862,4,3,4,4,4,4
251,bout_0251,Session10/2026_03_02_12_54_26,train,218,0.27125,5.195501327514648,5.035900115966797,19.153921944754465,2,4,3,2,2,2
252,bout_0252,Session10/2026_03_02_12_54_26,train,267,0.3325,5.598028182983398,5.3790788650512695,16.836174986416236,2,4,2,2,2,3
253,bout_0253,Session10/2026_03_02_12_54_26,train,242,0.30125,5.760227203369141,5.460052490234375,19.121086152262706,3,2,3,3,2,4
254,bout_0254,Session10/2026_03_02_12_54_26,train,362,0.45125,7.808440208435059,7.4147562980651855,17.304022622570766,3,4,4,3,3,3
255,bout_0255,Session10/2026_03_02_12_54_26,train,273,0.34,7.101154327392578,6.785009860992432,20.885748021742874,3,4,4,3,3,4
256,bout_0256,Session10/2026_03_02_12_54_26,train,292,0.36375,6.736459732055664,6.248785018920898,18.519476926613507,3,3,3,3,3,3
257,bout_0257,Session10/2026_03_02_12_54_26,train,264,0.32875,5.92192268371582,5.576585292816162,18.013453030314285,3,3,3,4,3,3
258,bout_0258,Session10/2026_03_02_13_11_00,validation,515,0.6425,13.408458709716797,10.899847984313965,20.869196435356884,6,7,7,6,6,7
259,bout_0259,Session10/2026_03_02_13_11_00,validation,170,0.21125,6.321655750274658,5.7802042961120605,29.924997634436252,2,3,3,2,2,3
260,bout_0260,Session10/2026_03_02_13_11_00,validation,298,0.37125,8.978665351867676,8.368988037109375,24.184957176747947,4,3,3,4,4,3
261,bout_0261,Session10/2026_03_02_13_11_00,validation,299,0.3725,7.212140083312988,6.949653148651123,19.361449888088558,4,3,3,4,4,3
262,bout_0262,Session10/2026_03_02_13_11_00,validation,178,0.22125,6.179042816162109,6.098066806793213,27.927877135195974,3,2,2,3,3,2
263,bout_0263,Session10/2026_03_02_13_11_00,validation,263,0.3275,8.484127044677734,8.299178123474121,25.905731434130484,4,3,3,4,4,4
264,bout_0264,Session10/2026_03_02_13_11_00,validation,211,0.2625,6.443141937255859,6.0178632736206055,24.54530261811756,3,2,2,3,3,3
265,bout_0265,Session10/2026_03_02_13_11_00,validation,209,0.26,7.059258460998535,6.7881669998168945,27.150994080763596,3,3,3,3,3,3
266,bout_0266,Session10/2026_03_02_13_11_00,validation,260,0.32375,8.564929962158203,8.377887725830078,26.45538212249638,3,4,4,3,5,5
267,bout_0267,Session10/2026_03_02_13_11_00,validation,204,0.25375,5.521069526672363,5.202778339385986,21.757909464718676,2,3,3,2,2,3
268,bout_0268,Session10/2026_03_02_13_11_00,validation,222,0.27625,7.178356170654297,6.962950706481934,25.984999712775736,3,3,3,3,3,3
269,bout_0269,Session10/2026_03_02_13_11_00,validation,239,0.2975,6.176709175109863,5.936490058898926,20.762047647428112,4,4,3,3,3,4
270,bout_0270,Session10/2026_03_02_13_11_00,validation,194,0.24125,4.891867637634277,4.664122581481934,20.277171554960734,3,2,2,3,3,2
271,bout_0271,Session10/2026_03_02_13_11_00,validation,184,0.22875,5.325011730194092,4.94723653793335,23.278739804127177,2,3,3,2,2,3
272,bout_0272,Session10/2026_03_02_13_11_00,validation,243,0.3025,7.975107669830322,7.791504383087158,26.363992296959744,4,3,3,4,4,3
273,bout_0273,Session10/2026_03_02_13_11_00,validation,133,0.165,4.8901567459106445,4.753228187561035,29.637313611579664,2,2,2,2,2,2
274,bout_0274,Session10/2026_03_02_13_11_00,validation,286,0.35625,6.8938493728637695,6.551083087921143,19.35115613435444,4,4,4,3,3,4
275,bout_0275,Session10/2026_03_02_13_11_00,validation,231,0.2875,7.188232898712158,6.9817376136779785,25.002549212911855,3,3,3,3,3,3
276,bout_0276,Session10/2026_03_02_13_11_00,validation,165,0.205,3.332810163497925,3.085505723953247,16.257610553648416,2,2,2,2,2,2
277,bout_0277,Session10/2026_03_02_13_11_00,validation,320,0.39875,7.68658447265625,6.8362040519714355,19.276700871865206,4,4,4,5,5,4
278,bout_0278,Session10/2026_03_02_13_11_00,validation,299,0.3725,7.210334300994873,6.7387237548828125,19.356602150321805,4,3,3,4,3,4
279,bout_0279,Session10/2026_03_02_13_11_00,validation,402,0.50125,10.225231170654297,8.351106643676758,20.399463682103338,5,6,5,5,5,7
280,bout_0280,Session10/2026_03_02_13_11_00,validation,245,0.305,5.508124351501465,5.379117965698242,18.05942410328349,3,3,3,3,2,4
281,bout_0281,Session10/2026_03_02_13_11_00,validation,295,0.3675,6.315435886383057,5.993254661560059,17.184859554783827,4,4,3,4,4,3
282,bout_0282,Session10/2026_03_02_13_11_00,validation,344,0.42875,8.457340240478516,7.516035556793213,19.725574904906157,5,4,4,5,5,4
283,bout_0283,Session10/2026_03_02_13_11_00,validation,178,0.22125,4.834117412567139,4.706392288208008,21.84911824889102,2,2,2,2,2,2
284,bout_0284,Session10/2026_03_02_13_27_03,train,310,0.38625,10.285740852355957,10.089957237243652,26.62974977956235,4,4,4,4,4,4
285,bout_0285,Session10/2026_03_02_13_27_03,train,308,0.38375,10.163230895996094,9.900618553161621,26.48398930552728,5,4,4,5,6,4
286,bout_0286,Session10/2026_03_02_13_27_03,train,292,0.36375,6.331951141357422,5.583867073059082,17.407425818164732,3,3,3,3,3,3
287,bout_0287,Session10/2026_03_02_13_27_03,train,298,0.37125,5.934427261352539,5.382819175720215,15.984989256168454,4,3,3,3,3,3
288,bout_0288,Session10/2026_03_02_13_27_03,train,379,0.4725,9.497467041015625,8.643939018249512,20.100459346064817,4,5,5,4,4,5
289,bout_0289,Session10/2026_03_02_13_27_03,train,312,0.38875,5.209224224090576,4.841475009918213,13.399933695409842,2,3,2,2,2,3
290,bout_0290,Session10/2026_03_02_13_27_03,train,295,0.3675,8.806354522705078,8.574908256530762,23.962869449537628,4,4,4,3,4,4
291,bout_0291,Session10/2026_03_02_13_27_03,train,254,0.31625,7.3896589279174805,7.060618877410889,23.366510444007844,3,4,4,3,3,3
292,bout_0292,Session10/2026_03_02_13_27_03,train,251,0.3125,7.116509914398193,6.670995712280273,22.77283172607422,3,4,4,3,4,4
293,bout_0293,Session10/2026_03_02_13_27_03,train,283,0.3525,7.539734363555908,6.993541717529297,21.389317343421016,4,3,3,4,4,3
294,bout_0294,Session10/2026_03_02_13_27_03,train,225,0.28,4.780228137969971,4.522923469543457,17.07224334989275,3,3,3,3,2,3
295,bout_0295,Session10/2026_03_02_13_27_03,train,289,0.36,7.998027324676514,7.036288738250732,22.21674256854587,4,4,4,4,3,4
296,bout_0296,Session10/2026_03_02_13_27_03,train,154,0.19125,4.767838478088379,4.65231990814209,24.92987439523335,2,2,2,2,2,2
297,bout_0297,Session10/2026_03_02_13_27_03,train,123,0.1525,4.8899664878845215,4.764150619506836,32.065354018914896,2,2,2,2,2,2
298,bout_0298,Session10/2026_03_02_13_27_03,train,247,0.3075,7.682796955108643,7.385944843292236,24.984705545068756,3,4,4,3,3,4
299,bout_0299,Session10/2026_03_02_13_27_03,train,160,0.19875,4.755503177642822,4.667375087738037,23.92706001329722,2,2,2,2,2,2
300,bout_0300,Session10/2026_03_02_13_27_03,train,242,0.30125,5.227103233337402,4.818929672241211,17.351380027676022,3,2,3,3,3,2
301,bout_0301,Session10/2026_03_02_13_27_03,train,246,0.30625,6.090017318725586,5.654520511627197,19.885770836654974,3,3,3,2,2,3
302,bout_0302,Session10/2026_03_02_13_27_03,train,358,0.44625,2.2355494499206543,1.5062756538391113,5.009634621670934,2,1,1,1,1,3
303,bout_0303,Session10/2026_03_02_13_27_03,train,173,0.215,6.228114604949951,6.062159061431885,28.967974906743958,3,2,2,3,3,2
304,bout_0304,Session10/2026_03_02_13_27_03,train,206,0.25625,5.6006178855896,4.95119047164917,21.85606979742283,3,3,3,3,3,2
305,bout_0305,Session10/2026_03_02_13_27_03,train,212,0.26375,3.853997230529785,3.683042526245117,14.612311774520514,2,2,3,2,2,2
306,bout_0306,Session10/2026_03_02_13_27_03,train,230,0.28625,5.608168601989746,5.423912048339844,19.591855378130116,3,3,3,3,2,2
307,bout_0307,Session10/2026_03_02_13_39_54,test,261,0.325,10.050705909729004,9.114338874816895,30.925248953012318,4,4,4,4,4,4
308,bout_0308,Session10/2026_03_02_13_39_54,test,266,0.33125,7.8001909255981445,7.5784196853637695,23.547746190484965,4,3,3,4,3,3
309,bout_0309,Session10/2026_03_02_13_39_54,test,173,0.215,5.764294624328613,5.426143169403076,26.810672671295876,3,2,2,3,3,2
310,bout_0310,Session10/2026_03_02_13_39_54,test,213,0.265,8.451322555541992,8.211002349853516,31.891783228460348,4,3,3,4,4,3
311,bout_0311,Session10/2026_03_02_13_39_54,test,243,0.3025,7.999994277954102,7.563105583190918,26.44626207588133,3,4,4,3,3,4
312,bout_0312,Session10/2026_03_02_13_39_54,test,259,0.3225,6.546288967132568,6.334034442901611,20.298570440721143,3,3,3,3,3,3
313,bout_0313,Session10/2026_03_02_13_39_54,test,346,0.43125,6.198495864868164,5.800505638122559,14.373323744621828,4,4,4,3,3,4
314,bout_0314,Session10/2026_03_02_13_39_54,test,299,0.3725,5.84231424331665,5.171352863311768,15.684065082729262,4,4,3,3,3,3
315,bout_0315,Session10/2026_03_02_13_39_54,test,187,0.2325,6.00048828125,5.874508857727051,25.808551747311828,3,2,2,3,3,2
316,bout_0316,Session10/2026_03_02_13_39_54,test,176,0.21875,4.02197790145874,3.848264217376709,18.386184692382812,2,3,2,2,2,2
317,bout_0317,Session10/2026_03_02_13_39_54,test,136,0.16875,4.840743064880371,4.672595500946045,28.685884828920717,2,3,2,2,2,2
318,bout_0318,Session10/2026_03_02_13_39_54,test,170,0.21125,5.082714080810547,4.953624725341797,24.060184997919748,3,2,2,3,2,2
319,bout_0319,Session10/2026_03_02_13_39_54,test,220,0.27375,6.607110023498535,6.484072685241699,24.135561729675015,3,3,3,3,3,3
320,bout_0320,Session10/2026_03_02_13_39_54,test,226,0.28125,6.373875617980957,6.0489301681518555,22.662668863932293,3,3,3,3,3,3
321,bout_0321,Session10/2026_03_02_13_39_54,test,289,0.36,6.740970611572266,6.13395357131958,18.724918365478516,4,4,3,4,3,4
322,bout_0322,Session10/2026_03_02_13_39_54,test,188,0.23375,5.769509792327881,5.606647491455078,24.68239483348826,3,3,3,3,3,3
323,bout_0323,Session10/2026_03_02_13_39_54,test,348,0.43375,15.503263473510742,14.352269172668457,35.742394175240904,6,6,6,6,6,6
324,bout_0324,Session10/2026_03_02_13_39_54,test,209,0.26,7.268956661224365,7.175864219665527,27.957525620093712,3,3,3,3,3,3
325,bout_0325,Session10/2026_03_02_13_39_54,test,164,0.20375,5.951085090637207,5.622864246368408,29.207779585949485,3,2,2,3,3,2
326,bout_0326,Session10/2026_03_02_13_39_54,test,158,0.19625,4.520910263061523,4.377686023712158,23.036485416874005,2,2,2,2,2,2
327,bout_0327,Session10/2026_03_02_13_39_54,test,200,0.24875,5.827596664428711,5.684638500213623,23.427524279110397,3,3,2,3,4,2
328,bout_0328,Session10/2026_03_02_13_39_54,test,188,0.23375,3.3614299297332764,3.205137252807617,14.380448897254658,3,2,2,2,1,3
329,bout_0329,Session10/2026_03_02_13_39_54,test,198,0.24625,4.63454532623291,4.541853904724121,18.820488634448367,2,2,2,2,2,2
330,bout_0330,Session10/2026_03_02_13_39_54,test,258,0.32125,7.547203063964844,7.125906944274902,23.49323910961819,4,3,3,4,3,3
331,bout_0331,Session10/2026_03_02_13_39_54,test,240,0.29875,4.4700117111206055,4.337347984313965,14.96238229663801,2,3,2,2,2,4
332,bout_0332,Session10/2026_03_02_14_47_43,test,324,0.40375,11.948556900024414,9.48187255859375,29.593948978388642,5,5,4,5,5,4
333,bout_0333,Session10/2026_03_02_14_47_43,test,172,0.21375,6.45975399017334,6.16790771484375,30.22107129905656,3,2,2,3,4,2
334,bout_0334,Session10/2026_03_02_14_47_43,test,157,0.195,6.204705238342285,6.089968204498291,31.819001222268128,2,3,3,2,2,3
335,bout_0335,Session10/2026_03_02_14_47_43,test,211,0.2625,9.756101608276367,9.565879821777344,37.16610136486235,3,4,4,3,3,4
336,bout_0336,Session10/2026_03_02_14_47_43,test,179,0.2225,5.030473232269287,4.895556449890137,22.608868459637247,2,3,3,2,3,2
337,bout_0337,Session10/2026_03_02_14_47_43,test,122,0.15125,5.727626323699951,5.602784633636475,37.86860379305753,2,2,2,2,3,2
338,bout_0338,Session10/2026_03_02_14_47_43,test,339,0.4225,7.656683444976807,7.258498668670654,18.12232768041848,4,4,4,4,4,4
339,bout_0339,Session10/2026_03_02_14_47_43,test,132,0.16375,4.666325569152832,4.4239068031311035,28.49664469711653,2,2,2,2,2,2
340,bout_0340,Session10/2026_03_02_14_47_43,test,187,0.2325,6.5299458503723145,6.110805511474609,28.08578860375189,3,2,2,3,3,2
341,bout_0341,Session10/2026_03_02_14_47_43,test,184,0.22875,6.7445173263549805,6.430087566375732,29.48422874909281,3,2,2,3,3,2
342,bout_0342,Session10/2026_03_02_14_47_43,test,250,0.31125,2.5417659282684326,2.284289598464966,8.166316235400586,1,2,2,1,2,2
